movieId,title,genres,imdbId,tmdbId,url,rating_count,rating_avg,poster_path
1932,"Great Ziegfeld, The (1936)",Drama|Musical,0027698,43277,http://www.imdb.com/title/tt0027698/,1,3.5,https://image.tmdb.org/t/p/original/rhF6vYFVCaPCs7CgDqg3n4mNod3.jpg
1933,"Life of Emile Zola, The (1937)",Drama,0029146,43278,http://www.imdb.com/title/tt0029146/,1,3.0,https://image.tmdb.org/t/p/original/27ty0y4ziAY5ilREXiY98dodLSM.jpg
1934,You Can't Take It with You (1938),Comedy|Romance,0030993,34106,http://www.imdb.com/title/tt0030993/,3,3.8333333333333335,https://image.tmdb.org/t/p/original/ysTiFXwTowOdDOUu9ikE21LPmdy.jpg
1936,Mrs. Miniver (1942),Drama|War,0035093,27367,http://www.imdb.com/title/tt0035093/,3,4.0,https://image.tmdb.org/t/p/original/1o82gECJ5boL9kDpcAlilMNRCDU.jpg
1937,Going My Way (1944),Comedy|Drama|Musical,0036872,17661,http://www.imdb.com/title/tt0036872/,2,3.25,https://image.tmdb.org/t/p/original/838yNJnOk6iZj5YK1MoKiN2n1hw.jpg
1938,"Lost Weekend, The (1945)",Drama,0037884,28580,http://www.imdb.com/title/tt0037884/,3,4.0,https://image.tmdb.org/t/p/original/5fZWKQREZ3QVNjBKMLa7NmqufnE.jpg
1939,"Best Years of Our Lives, The (1946)",Drama|War,0036868,887,http://www.imdb.com/title/tt0036868/,8,4.0625,https://image.tmdb.org/t/p/original/sAHGamJwm8kia5oJd26XyO33KXL.jpg
1940,Gentleman's Agreement (1947),Drama,0039416,33667,http://www.imdb.com/title/tt0039416/,1,4.0,https://image.tmdb.org/t/p/original/vVQ9IHcvGj0XngV1HWMJzLmuQPF.jpg
1941,Hamlet (1948),Drama,0040416,23383,http://www.imdb.com/title/tt0040416/,2,3.5,https://image.tmdb.org/t/p/original/woO9SgU2vTRMZeG0YqOLeoIqlzC.jpg
1942,All the King's Men (1949),Drama,0041113,25430,http://www.imdb.com/title/tt0041113/,4,4.25,https://image.tmdb.org/t/p/original/flvbh5w7AyIVvtp8trkzyG2j5k4.jpg
1944,From Here to Eternity (1953),Drama|Romance|War,0045793,11426,http://www.imdb.com/title/tt0045793/,11,3.9545454545454546,https://image.tmdb.org/t/p/original/mJFzGDs8OMyXotbunp800D9SID0.jpg
1945,On the Waterfront (1954),Crime|Drama,0047296,654,http://www.imdb.com/title/tt0047296/,24,4.1875,https://image.tmdb.org/t/p/original/v1RtJ1qR4v9nrnfoBVBl6hjTW9.jpg
1946,Marty (1955),Drama|Romance,0048356,15919,http://www.imdb.com/title/tt0048356/,3,3.8333333333333335,https://image.tmdb.org/t/p/original/pfSSeOl5HEeka1iHWRNNaxbDVtt.jpg
1947,West Side Story (1961),Drama|Musical|Romance,0055614,1725,http://www.imdb.com/title/tt0055614/,34,3.6029411764705883,https://image.tmdb.org/t/p/original/vCtErvzF6S93DtoD7URwy9Mr7oe.jpg
1948,Tom Jones (1963),Adventure|Comedy|Romance,0057590,5769,http://www.imdb.com/title/tt0057590/,7,3.642857142857143,https://image.tmdb.org/t/p/original/6oxNvgH7AcHgqieZMXYlGT2v6tO.jpg
1949,"Man for All Seasons, A (1966)",Drama,0060665,874,http://www.imdb.com/title/tt0060665/,6,4.333333333333333,https://image.tmdb.org/t/p/original/fKdIMxsxt2PQlHGqmnl8uSS2C54.jpg
1950,In the Heat of the Night (1967),Drama|Mystery,0061811,10633,http://www.imdb.com/title/tt0061811/,11,4.181818181818182,https://image.tmdb.org/t/p/original/1zjS7aSgvOX98BSWEsshDw3kxe5.jpg
1951,Oliver! (1968),Drama|Musical,0063385,17917,http://www.imdb.com/title/tt0063385/,7,3.5714285714285716,https://image.tmdb.org/t/p/original/1XJgoaOWKrqxkKeBKWLKSigqG8c.jpg
1952,Midnight Cowboy (1969),Drama,0064665,3116,http://www.imdb.com/title/tt0064665/,22,3.9545454545454546,https://image.tmdb.org/t/p/original/f7YLzOxwWzeEdo7RhAlPSBTYa8.jpg
1953,"French Connection, The (1971)",Action|Crime|Thriller,0067116,1051,http://www.imdb.com/title/tt0067116/,39,3.871794871794872,https://image.tmdb.org/t/p/original/5XSGvIKl2yPvOkieFjc3rzLw7x0.jpg
1954,Rocky (1976),Drama,0075148,1366,http://www.imdb.com/title/tt0075148/,64,3.828125,https://image.tmdb.org/t/p/original/xtkWmgPIeJ0SqCZyyxiTSsbZXvR.jpg
1955,Kramer vs. Kramer (1979),Drama,0079417,12102,http://www.imdb.com/title/tt0079417/,14,3.892857142857143,https://image.tmdb.org/t/p/original/6IVQjDTbr7pXx2AR8jovbYwpyiF.jpg
1956,Ordinary People (1980),Drama,0081283,16619,http://www.imdb.com/title/tt0081283/,12,4.0,https://image.tmdb.org/t/p/original/kPt2AQiSP39g3I1TtAnjSGQwN9S.jpg
1957,Chariots of Fire (1981),Drama,0082158,9443,http://www.imdb.com/title/tt0082158/,13,4.038461538461538,https://image.tmdb.org/t/p/original/x0z5pWbVAAsL8kd9F2xLcGrmIaE.jpg
1958,Terms of Endearment (1983),Comedy|Drama,0086425,11050,http://www.imdb.com/title/tt0086425/,22,3.7954545454545454,https://image.tmdb.org/t/p/original/iZiYzBb6nyv2anbpVTV5ba6GSwq.jpg
1959,Out of Africa (1985),Drama|Romance,0089755,606,http://www.imdb.com/title/tt0089755/,15,3.6666666666666665,https://image.tmdb.org/t/p/original/3eLAm1kuVD5QZCOydbiu7j6GAbw.jpg
1960,"Last Emperor, The (1987)",Drama,0093389,746,http://www.imdb.com/title/tt0093389/,26,3.6923076923076925,https://image.tmdb.org/t/p/original/dJFPPQHtRAOxMRf7DzdYbQ4rQBC.jpg
1961,Rain Man (1988),Drama,0095953,380,http://www.imdb.com/title/tt0095953/,96,3.8072916666666665,https://image.tmdb.org/t/p/original/8L6EMburnnVx8cvQmhGgC826JNc.jpg
1962,Driving Miss Daisy (1989),Drama,0097239,403,http://www.imdb.com/title/tt0097239/,23,3.739130434782609,https://image.tmdb.org/t/p/original/iaCzvcY42HihFxQBTZCTKMpsI0P.jpg
1963,Take the Money and Run (1969),Comedy|Crime,0065063,11485,http://www.imdb.com/title/tt0065063/,11,3.3636363636363638,https://image.tmdb.org/t/p/original/dT7cKFxsuHzSnDBxKeP5acoIpWZ.jpg
1964,Klute (1971),Drama|Mystery,0067309,466,http://www.imdb.com/title/tt0067309/,6,4.083333333333333,https://image.tmdb.org/t/p/original/oYH3aBxT402qfF0twEynYH9fKZE.jpg
1965,Repo Man (1984),Comedy|Sci-Fi,0087995,13820,http://www.imdb.com/title/tt0087995/,21,3.380952380952381,https://image.tmdb.org/t/p/original/o4ebvSc2rWuwULA2RJQ6ap3S7xI.jpg
1966,Metropolitan (1990),Comedy,0100142,15389,http://www.imdb.com/title/tt0100142/,8,3.625,https://image.tmdb.org/t/p/original/852ZwTRj9tRxkGOT0Pu0Ep8yimk.jpg
1967,Labyrinth (1986),Adventure|Fantasy|Musical,0091369,13597,http://www.imdb.com/title/tt0091369/,42,3.8214285714285716,https://image.tmdb.org/t/p/original/q2GimbyqxCeLkRfSMajtaHdwWg9.jpg
1968,"Breakfast Club, The (1985)",Comedy|Drama,0088847,2108,http://www.imdb.com/title/tt0088847/,113,3.7787610619469025,https://image.tmdb.org/t/p/original/vSqk5BeQ1HvP9wq0rWZyWqiwXeF.jpg
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,0089686,10014,http://www.imdb.com/title/tt0089686/,10,2.35,https://image.tmdb.org/t/p/original/rvAmOv0sZcoQCyJjHPQN4wU8ut4.jpg
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,0093629,10072,http://www.imdb.com/title/tt0093629/,12,2.9166666666666665,https://image.tmdb.org/t/p/original/euXykw2B2DKOOPHRBuVFznNHIXb.jpg
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,0095742,10131,http://www.imdb.com/title/tt0095742/,7,2.4285714285714284,https://image.tmdb.org/t/p/original/boStYG7jKdoIZTduiOOsUVknD13.jpg
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,0097981,10160,http://www.imdb.com/title/tt0097981/,7,2.142857142857143,https://image.tmdb.org/t/p/original/6Mrk5SK017PjjOIokUbmX8Qkzf1.jpg
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror,0101917,11284,http://www.imdb.com/title/tt0101917/,5,2.2,https://image.tmdb.org/t/p/original/doyiGwpxbBs4G2og9G8gV7ZKoih.jpg
1974,Friday the 13th (1980),Horror|Mystery|Thriller,0080761,4488,http://www.imdb.com/title/tt0080761/,16,2.875,https://image.tmdb.org/t/p/original/4nbUlVEg31I8lchI3bu3Oq3Ks4t.jpg
1975,Friday the 13th Part 2 (1981),Horror,0082418,9725,http://www.imdb.com/title/tt0082418/,7,2.5,https://image.tmdb.org/t/p/original/zgcWEU9JbNHnE8b8TcxFvWjPRUp.jpg
1976,Friday the 13th Part 3: 3D (1982),Horror,0083972,9728,http://www.imdb.com/title/tt0083972/,7,2.2142857142857144,https://image.tmdb.org/t/p/original/kLQlWhYnFs0BN4bRB7fDcnIsYCm.jpg
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror,0087298,9730,http://www.imdb.com/title/tt0087298/,6,2.5833333333333335,https://image.tmdb.org/t/p/original/5KRBkaF6PdorcFjWiDY4tJy67Jf.jpg
1978,Friday the 13th Part V: A New Beginning (1985),Horror,0089173,9731,http://www.imdb.com/title/tt0089173/,2,2.5,https://image.tmdb.org/t/p/original/oh99gL4Yu3C7cIsRZ5vNaHdSt1R.jpg
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,0091080,10225,http://www.imdb.com/title/tt0091080/,4,3.25,https://image.tmdb.org/t/p/original/527lL7kLmvxLXnMoaMrKashaC58.jpg
1980,Friday the 13th Part VII: The New Blood (1988),Horror,0095179,10281,http://www.imdb.com/title/tt0095179/,1,2.0,https://image.tmdb.org/t/p/original/2Tyr422N8ivi9TfA9BAP896Z6Q.jpg
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,0097388,10283,http://www.imdb.com/title/tt0097388/,3,2.0,https://image.tmdb.org/t/p/original/s5U5JgPpgfTnbGxQF2bOlfqqz5b.jpg
1982,Halloween (1978),Horror,0077651,948,http://www.imdb.com/title/tt0077651/,27,3.7222222222222223,https://image.tmdb.org/t/p/original/qVpCaBcnjRzGL3nOPHi6Suy0sB6.jpg
1983,Halloween II (1981),Horror,0082495,11281,http://www.imdb.com/title/tt0082495/,5,2.4,https://image.tmdb.org/t/p/original/xyBX7rFmNB4nM2RBW3042RQPFG2.jpg
1984,Halloween III: Season of the Witch (1982),Horror,0085636,10676,http://www.imdb.com/title/tt0085636/,3,2.1666666666666665,https://image.tmdb.org/t/p/original/beCi8tfUDcvas4QAzv2hBjheNVn.jpg
1985,Halloween 4: The Return of Michael Myers (1988),Horror,0095271,11357,http://www.imdb.com/title/tt0095271/,1,2.0,https://image.tmdb.org/t/p/original/iKbxhQa4T6zVY17RMa6AeiGEiSq.jpg
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,0097474,11361,http://www.imdb.com/title/tt0097474/,2,1.5,https://image.tmdb.org/t/p/original/m4mVpkghEgWrZsxpgCmpDMlNrL2.jpg
1987,Prom Night (1980),Horror,0081383,36599,http://www.imdb.com/title/tt0081383/,2,2.5,https://image.tmdb.org/t/p/original/r2Ew7wUP96PsePEZseK6JqcPWY9.jpg
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,0105179,41769,http://www.imdb.com/title/tt0105179/,1,4.0,https://image.tmdb.org/t/p/original/tjq1iWClSBCfi3SjpVJblOU6q4F.jpg
1991,Child's Play (1988),Horror|Thriller,0094862,10585,http://www.imdb.com/title/tt0094862/,12,2.7083333333333335,https://image.tmdb.org/t/p/original/433jjDcHFEFa9S1eMgkVaK3W900.jpg
1992,Child's Play 2 (1990),Horror|Thriller,0099253,11186,http://www.imdb.com/title/tt0099253/,4,2.375,https://image.tmdb.org/t/p/original/kdnermMCBOnVxjDKA0FV1HZueqg.jpg
1993,Child's Play 3 (1991),Comedy|Horror|Thriller,0103956,11187,http://www.imdb.com/title/tt0103956/,5,1.8,https://image.tmdb.org/t/p/original/6toMk9OCuDYEEf733Bzlq3yiw3z.jpg
1994,Poltergeist (1982),Horror|Thriller,0084516,609,http://www.imdb.com/title/tt0084516/,47,3.425531914893617,https://image.tmdb.org/t/p/original/xPazCcKp62IshnLVf9BLAjf9vgC.jpg
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,0091778,11133,http://www.imdb.com/title/tt0091778/,6,1.6666666666666667,https://image.tmdb.org/t/p/original/n85IZOC8R27TK5T5YaiwCtpvjv7.jpg
1996,Poltergeist III (1988),Horror|Thriller,0095889,10306,http://www.imdb.com/title/tt0095889/,4,1.875,https://image.tmdb.org/t/p/original/pLewUibOJLGISvMqB94mAMdjz2q.jpg
1997,"Exorcist, The (1973)",Horror|Mystery,0070047,9552,http://www.imdb.com/title/tt0070047/,53,3.80188679245283,https://image.tmdb.org/t/p/original/4ucLGcXVVSVnsfkGtbLY4XAius8.jpg
1998,Exorcist II: The Heretic (1977),Horror,0076009,11586,http://www.imdb.com/title/tt0076009/,4,1.5,https://image.tmdb.org/t/p/original/g9i3LTMYLRHvCYSKimZEfd1Vqy7.jpg
1999,"Exorcist III, The (1990)",Horror,0099528,11587,http://www.imdb.com/title/tt0099528/,4,2.0,https://image.tmdb.org/t/p/original/xww5RyKpDKjGPXnOVYhaZrqCVcL.jpg
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,0093409,941,http://www.imdb.com/title/tt0093409/,75,3.6733333333333333,https://image.tmdb.org/t/p/original/fTq4ThIP3pQTYR9eDepsbDHqdcs.jpg
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,0097733,942,http://www.imdb.com/title/tt0097733/,47,3.1808510638297873,https://image.tmdb.org/t/p/original/1EEIUw0tkX7AJZ1ikZrtKZZKlC6.jpg
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,0104714,943,http://www.imdb.com/title/tt0104714/,46,2.9347826086956523,https://image.tmdb.org/t/p/original/rJBQfKYvHNTi5JXOvnYFwbAHyc6.jpg
2003,Gremlins (1984),Comedy|Horror,0087363,927,http://www.imdb.com/title/tt0087363/,41,3.3780487804878048,https://image.tmdb.org/t/p/original/72Y1X9pMSjXQ7mKB6pBEoMhL0OQ.jpg
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,0099700,928,http://www.imdb.com/title/tt0099700/,15,3.3333333333333335,https://image.tmdb.org/t/p/original/jN7yvxnIHRozhq2mzWZDE5GPRc0.jpg
2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,0089218,9340,http://www.imdb.com/title/tt0089218/,57,3.5701754385964914,https://image.tmdb.org/t/p/original/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,0120746,9342,http://www.imdb.com/title/tt0120746/,60,3.1,https://image.tmdb.org/t/p/original/bdMufwGDDzqu4kTSQwrKc5WR4bu.jpg
2007,Polish Wedding (1998),Comedy,0119910,38509,http://www.imdb.com/title/tt0119910/,2,3.5,https://image.tmdb.org/t/p/original/bNPyCeMh9AfR64rb7EFgAtRNSKB.jpg
2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir,0117898,60033,http://www.imdb.com/title/tt0117898/,1,3.0,https://image.tmdb.org/t/p/original/vXO9T4rbJFVRF6BbABHe7VKJdj9.jpg
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,0070723,12101,http://www.imdb.com/title/tt0070723/,19,3.473684210526316,https://image.tmdb.org/t/p/original/tIQVty3lbBzwuLemEDQic1Axfbd.jpg
2010,Metropolis (1927),Drama|Sci-Fi,0017136,19,http://www.imdb.com/title/tt0017136/,21,3.857142857142857,https://image.tmdb.org/t/p/original/hUK9rewffKGqtXynH5SW3v9hzcu.jpg
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,0096874,165,http://www.imdb.com/title/tt0096874/,87,3.5057471264367814,https://image.tmdb.org/t/p/original/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,0099088,196,http://www.imdb.com/title/tt0099088/,88,3.3693181818181817,https://image.tmdb.org/t/p/original/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg
2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,0069113,551,http://www.imdb.com/title/tt0069113/,21,3.0952380952380953,https://image.tmdb.org/t/p/original/6RGiA5BfhelU9zoD0b1GAG4GWWf.jpg
2014,Freaky Friday (1977),Children|Comedy|Fantasy,0076054,16084,http://www.imdb.com/title/tt0076054/,8,2.625,https://image.tmdb.org/t/p/original/8kHZmN4Ao70LTgaiUti23Zl7fFq.jpg
2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,0054594,17984,http://www.imdb.com/title/tt0054594/,9,3.388888888888889,https://image.tmdb.org/t/p/original/lLmR3arkVglhIo11tclrv7HZs5p.jpg
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,0078790,22328,http://www.imdb.com/title/tt0078790/,4,2.875,https://image.tmdb.org/t/p/original/pJwCIju0MVjDMlsgx6RWXpe7ks9.jpg
2017,Babes in Toyland (1961),Children|Fantasy|Musical,0054649,32611,http://www.imdb.com/title/tt0054649/,5,3.1,https://image.tmdb.org/t/p/original/1p9YdoGGVVn7KPUgLUna0M9cVnJ.jpg
2018,Bambi (1942),Animation|Children|Drama,0034492,3170,http://www.imdb.com/title/tt0034492/,38,3.3684210526315788,https://image.tmdb.org/t/p/original/wV9e2y4myJ4KMFsyFfWYcUOawyK.jpg
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,0047478,346,http://www.imdb.com/title/tt0047478/,48,4.1875,https://image.tmdb.org/t/p/original/tGLc7BE56VkIfDJVRoT9GLMBUr9.jpg
2020,Dangerous Liaisons (1988),Drama|Romance,0094947,859,http://www.imdb.com/title/tt0094947/,25,4.0,https://image.tmdb.org/t/p/original/5MEl1xrbM93zjpFgS3sHJ2SlIFm.jpg
2021,Dune (1984),Adventure|Sci-Fi,0087182,841,http://www.imdb.com/title/tt0087182/,37,3.4324324324324325,https://image.tmdb.org/t/p/original/ckL8dcFg2UAvLGqtNReWdobn6yd.jpg
2022,"Last Temptation of Christ, The (1988)",Drama,0095497,11051,http://www.imdb.com/title/tt0095497/,8,3.6875,https://image.tmdb.org/t/p/original/yt2To3jwUW2EuJJO93aYOselfrE.jpg
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,0099674,242,http://www.imdb.com/title/tt0099674/,45,3.3555555555555556,https://image.tmdb.org/t/p/original/lm3pQ2QoQ16pextRsmnUbG2onES.jpg
2024,"Rapture, The (1991)",Drama|Mystery,0102757,1411,http://www.imdb.com/title/tt0102757/,3,3.3333333333333335,https://image.tmdb.org/t/p/original/j36g0oeqS2hk5rrxVZvAn4Erwvx.jpg
2025,Lolita (1997),Drama|Romance,0119558,9769,http://www.imdb.com/title/tt0119558/,7,3.9285714285714284,https://image.tmdb.org/t/p/original/v7ZRAYz0WZrMQ1MH34cSFvC8drq.jpg
2026,Disturbing Behavior (1998),Horror|Thriller,0134619,9424,http://www.imdb.com/title/tt0134619/,3,2.0,https://image.tmdb.org/t/p/original/lbvTh4l0o5lJgMKnziQELT8M50b.jpg
2027,Jane Austen's Mafia! (1998),Comedy|Crime,0120741,9835,http://www.imdb.com/title/tt0120741/,9,1.8333333333333333,https://image.tmdb.org/t/p/original/gGgirOcInrfjWgemKMjvZc3fGtU.jpg
2028,Saving Private Ryan (1998),Action|Drama|War,0120815,857,http://www.imdb.com/title/tt0120815/,188,4.1462765957446805,https://image.tmdb.org/t/p/original/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg
2032,"Barefoot Executive, The (1971)",Children|Comedy,0066811,20173,http://www.imdb.com/title/tt0066811/,1,2.0,https://image.tmdb.org/t/p/original/oPxtLXwQweYZArv8JsCfTiJ9Qjv.jpg
2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,0088814,10957,http://www.imdb.com/title/tt0088814/,8,3.75,https://image.tmdb.org/t/p/original/8zGSThJMhhMOhu7G1oBPe55or8P.jpg
2034,"Black Hole, The (1979)",Children|Sci-Fi,0078869,9570,http://www.imdb.com/title/tt0078869/,9,2.611111111111111,https://image.tmdb.org/t/p/original/gCqOJWvOK5UPospyrLANKfwRBlG.jpg
2035,Blackbeard's Ghost (1968),Children|Comedy,0062737,16249,http://www.imdb.com/title/tt0062737/,3,3.6666666666666665,https://image.tmdb.org/t/p/original/mQihShLUeBsSRXPhsVZFRRFVB2e.jpg
2036,Blank Check (1994),Children|Comedy,0109287,13962,http://www.imdb.com/title/tt0109287/,6,2.25,https://image.tmdb.org/t/p/original/wmr5yiWbfM1LlOpkNTQ1pHDipUE.jpg
2037,Candleshoe (1977),Adventure|Children|Comedy,0075807,14612,http://www.imdb.com/title/tt0075807/,1,4.0,https://image.tmdb.org/t/p/original/flMwl1xPgb8IgXPPepyXhLaaqN4.jpg
2038,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,0077305,19378,http://www.imdb.com/title/tt0077305/,3,2.3333333333333335,https://image.tmdb.org/t/p/original/okBmdBxptOwXS5FNauS3deFLnly.jpg
2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,0065566,29228,http://www.imdb.com/title/tt0065566/,7,2.857142857142857,https://image.tmdb.org/t/p/original/yDA75ZxQHd8KD55txhJ7RwNHyGP.jpg
2041,Condorman (1981),Action|Adventure|Children|Comedy,0082199,19379,http://www.imdb.com/title/tt0082199/,3,3.3333333333333335,https://image.tmdb.org/t/p/original/bVuvZlZB9N8qSqarnNqKwexjGy6.jpg
2042,D2: The Mighty Ducks (1994),Children|Comedy,0109520,11164,http://www.imdb.com/title/tt0109520/,6,2.5833333333333335,https://image.tmdb.org/t/p/original/w9YOPeoQ4mT1DpuyYWhUSEDY3O7.jpg
2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,0052722,18887,http://www.imdb.com/title/tt0052722/,4,2.75,https://image.tmdb.org/t/p/original/dfrFujlvVO4MSurRylBJHxGyl7D.jpg
2044,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,0082263,40866,http://www.imdb.com/title/tt0082263/,2,2.5,https://image.tmdb.org/t/p/original/7FkUzAMDteozli8v0s2olmJ6ThX.jpg
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,0091059,10122,http://www.imdb.com/title/tt0091059/,24,3.2083333333333335,https://image.tmdb.org/t/p/original/tdRgQWMximj0tL6OWu9kRTtePmI.jpg
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,0091149,9994,http://www.imdb.com/title/tt0091149/,8,3.5625,https://image.tmdb.org/t/p/original/6hZAOLb9HdPfqqvPpm5GD2BN7fT.jpg
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,0080861,12129,http://www.imdb.com/title/tt0080861/,4,2.875,https://image.tmdb.org/t/p/original/7cBOYLDhHMA351ndLthSxBCwO5N.jpg
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,0076137,14140,http://www.imdb.com/title/tt0076137/,3,2.3333333333333335,https://image.tmdb.org/t/p/original/t6rzY3AP9rXZKi3kyKXdIvLXen6.jpg
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,0107120,10439,http://www.imdb.com/title/tt0107120/,23,2.760869565217391,https://image.tmdb.org/t/p/original/emyI24MDEB29nL5OwOthAnKIrqU.jpg
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,0104437,11158,http://www.imdb.com/title/tt0104437/,20,2.05,https://image.tmdb.org/t/p/original/iLWZJAIcSqthsmJ3pMbtiE9Ap6N.jpg
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,0097523,9354,http://www.imdb.com/title/tt0097523/,68,2.7573529411764706,https://image.tmdb.org/t/p/original/omQOzahi2NIeiYznNxHFDvNbvo6.jpg
2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,0077698,28736,http://www.imdb.com/title/tt0077698/,1,3.0,https://image.tmdb.org/t/p/original/mkQVeWeC7giVVyeHwIHGvZkWGqw.jpg
2056,In Search of the Castaways (1962),Adventure|Children,0056095,34774,http://www.imdb.com/title/tt0056095/,1,3.0,https://image.tmdb.org/t/p/original/h7kVOo2cIA60trRJ4vXlzb2i03n.jpg
2057,"Incredible Journey, The (1963)",Adventure|Children,0057180,37969,http://www.imdb.com/title/tt0057180/,4,3.375,https://image.tmdb.org/t/p/original/zxYVFHsQGB2DALmIpTheXjTwFNi.jpg
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,0120768,9631,http://www.imdb.com/title/tt0120768/,30,3.35,https://image.tmdb.org/t/p/original/moiaZupHkPNd4ryCRqaocjKPeId.jpg
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,0120783,9820,http://www.imdb.com/title/tt0120783/,15,3.0,https://image.tmdb.org/t/p/original/a3XOGrrAjl1wwiumtACWBufg6AL.jpg
2060,BASEketball (1998),Comedy,0131857,14013,http://www.imdb.com/title/tt0131857/,14,3.0714285714285716,https://image.tmdb.org/t/p/original/phZjtfI2KDYOPuYsi4yqjXwZiSn.jpg
2064,Roger & Me (1989),Documentary,0098213,1779,http://www.imdb.com/title/tt0098213/,31,3.838709677419355,https://image.tmdb.org/t/p/original/m5XzsqhbLg8eHqcSNHo6gt4QU6H.jpg
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,0089853,10849,http://www.imdb.com/title/tt0089853/,13,3.730769230769231,https://image.tmdb.org/t/p/original/ccsint43E44B7NGceEhVimD93Yt.jpg
2066,Out of the Past (1947),Film-Noir,0039689,678,http://www.imdb.com/title/tt0039689/,4,4.125,https://image.tmdb.org/t/p/original/zLtcYssTftM2spaxJ1230wkFn05.jpg
2067,Doctor Zhivago (1965),Drama|Romance|War,0059113,907,http://www.imdb.com/title/tt0059113/,21,4.142857142857143,https://image.tmdb.org/t/p/original/rJV35yiOxKPiVEsJbj6iDn5r4x3.jpg
2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,0083922,5961,http://www.imdb.com/title/tt0083922/,2,2.75,https://image.tmdb.org/t/p/original/q8jlA3Wc1Z987hNKRFA44g5OugC.jpg
2069,"Trip to Bountiful, The (1985)",Drama,0090203,47908,http://www.imdb.com/title/tt0090203/,2,4.25,https://image.tmdb.org/t/p/original/b92ktkXFciUPZdugRT6u87FbtC6.jpg
2070,Tender Mercies (1983),Drama|Romance|Western,0086423,42121,http://www.imdb.com/title/tt0086423/,5,3.4,https://image.tmdb.org/t/p/original/kizoUVQKnhN6AjRWrpUkYwLkev5.jpg
2071,And the Band Played On (1993),Drama,0106273,2887,http://www.imdb.com/title/tt0106273/,2,3.25,https://image.tmdb.org/t/p/original/woHcFTdGGzeZdRlEPKMekdw0wll.jpg
2072,"'burbs, The (1989)",Comedy,0096734,11974,http://www.imdb.com/title/tt0096734/,17,3.176470588235294,https://image.tmdb.org/t/p/original/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg
2073,Fandango (1985),Comedy,0089126,20348,http://www.imdb.com/title/tt0089126/,5,3.6,https://image.tmdb.org/t/p/original/aRhmZlicLxWgydylCdIofCbjDVT.jpg
